id,label
845,1
846,1
847,1
848,1
849,0
850,1
851,1
852,0
853,1
854,1
855,1
856,0
857,1
858,0
859,0
860,1
861,1
862,1
863,1
864,1
865,0
866,0
867,1
868,1
869,1
870,1
871,0
872,1
873,1
874,0
875,1
876,1
877,0
878,0
879,0
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,0
888,1
889,0
890,1
891,0
892,0
893,1
894,0
895,1
896,1
897,1
898,0
899,1
900,1
901,1
902,0
903,1
904,1
905,1
906,1
907,0
908,1
909,0
910,0
911,1
912,1
913,1
914,1
915,0
916,1
917,0
918,0
919,1
920,0
921,1
922,0
923,1
924,1
925,0
926,0
927,0
928,1
929,0
930,1
931,0
932,1
933,0
934,0
935,0
936,1
937,1
938,0
939,1
940,1
941,1
942,0
943,0
944,1
945,1
946,1
947,1
948,0
949,1
950,1
951,1
952,0
953,1
954,1
955,1
956,0
957,0
958,1
959,1
960,0
961,1
962,1
963,1
964,1
965,0
966,1
967,1
968,1
969,1
970,1
971,0
972,1
973,0
974,1
975,1
976,1
977,0
978,0
979,0
980,1
981,1
982,1
983,1
984,1
985,0
986,0
987,0
988,0
989,1
990,1
991,0
992,1
993,1
994,0
995,0
996,1
997,1
998,1
999,0
1000,0
1001,1
1002,1
1003,0
1004,1
1005,1
1006,1
1007,1
1008,0
1009,1
1010,1
1011,1
1012,1
1013,0
1014,1
1015,0
1016,1
1017,0
1018,1
1019,0
1020,0
1021,1
1022,0
1023,0
1024,1
1025,1
1026,1
1027,1
1028,0
1029,1
1030,1
1031,1
1032,0
1033,0
1034,1
1035,0
1036,0
1037,1
1038,1
1039,0
1040,0
1041,1
1042,0
1043,0
1044,0
1045,0
1046,1
1047,1
1048,1
1049,0
1050,0
1051,1
1052,1
1053,1
1054,0
1055,1
1056,1
1057,1
1058,1
1059,0
1060,1
1061,0
1062,0
1063,0
1064,1
1065,0
1066,1
1067,1
1068,1
1069,0
1070,0
1071,1
1072,1
1073,0
1074,1
1075,1
1076,1
1077,0
1078,1
1079,1
1080,1
1081,1
1082,0
1083,1
1084,0
1085,1
1086,1
1087,1
1088,0
1089,1
1090,0
1091,1
1092,0
1093,1
1094,1
1095,0
1096,1
1097,0
1098,0
1099,0
1100,1
1101,1
1102,1
1103,0
1104,1
1105,1
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,1
1115,1
1116,1
1117,1
1118,1
1119,0
1120,1
1121,1
1122,1
1123,0
1124,1
1125,1
1126,0
1127,0
1128,1
1129,1
1130,1
1131,1
1132,0
1133,0
1134,0
1135,0
1136,1
1137,0
1138,0
1139,1
1140,0
1141,0
1142,0
1143,1
1144,1
1145,1
1146,1
1147,1
1148,0
1149,0
1150,0
1151,1
1152,1
1153,0
1154,0
1155,1
1156,0
1157,1
1158,1
1159,1
1160,0
1161,1
1162,1
1163,1
1164,0
1165,1
1166,1
1167,1
1168,0
1169,0
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,0
1177,0
1178,1
1179,1
1180,1
1181,0
1182,1
1183,1
1184,0
1185,0
1186,1
1187,1
1188,0
1189,1
1190,0
1191,1
1192,0
1193,1
1194,0
1195,1
1196,1
1197,1
1198,0
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,0
1207,0
1208,1
1209,0
1210,1
1211,1
1212,0
1213,0
1214,1
1215,1
1216,1
1217,0
1218,1
1219,0
1220,1
1221,0
1222,1
1223,1
1224,1
1225,0
1226,0
1227,1
1228,0
1229,0
1230,0
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,0
1244,0
1245,0
1246,0
1247,0
1248,1
1249,0
1250,1
1251,0
1252,0
1253,1
1254,1
1255,0
1256,0
1257,1
1258,1
1259,0
1260,0
1261,1
1262,1
1263,0
1264,0
1265,1
1266,0
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,1
1274,0
1275,0
1276,1
1277,0
1278,0
1279,0
1280,0
1281,0
1282,1
1283,1
1284,0
1285,0
1286,0
1287,0
1288,1
1289,1
1290,0
1291,0
1292,0
1293,0
1294,1
1295,0
1296,0
1297,0
1298,0
1299,1
1300,0
1301,1
1302,0
1303,0
1304,1
1305,0
1306,1
1307,0
1308,0
1309,1
1310,1
1311,0
1312,1
1313,0
1314,1
1315,1
1316,0
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1323,0
1324,0
1325,1
1326,0
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,0
1334,1
1335,0
1336,0
1337,0
1338,1
1339,1
1340,1
1341,0
1342,0
1343,1
1344,0
1345,0
1346,0
1347,0
1348,1
1349,1
1350,1
1351,1
1352,0
1353,1
1354,0
1355,1
1356,1
1357,1
1358,1
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,1
1367,1
1368,1
1369,1
1370,1
1371,0
1372,1
1373,0
1374,1
1375,0
1376,1
1377,1
1378,1
1379,0
1380,1
1381,1
1382,1
1383,0
1384,0
1385,1
1386,1
1387,1
1388,0
1389,0
1390,0
1391,0
1392,1
1393,1
1394,0
1395,1
1396,1
1397,0
1398,0
1399,1
1400,0
1401,1
1402,0
1403,1
1404,1
1405,1
1406,0
1407,0
1408,1
1409,0
1410,0
1411,1
1412,0
1413,1
1414,0
1415,1
1416,1
1417,0
1418,0
1419,0
1420,0
1421,1
1422,1
1423,0
1424,1
1425,0
1426,1
1427,1
1428,1
1429,1
1430,0
1431,1
1432,1
1433,1
1434,1
1435,1
1436,0
1437,1
1438,1
1439,0
1440,0
1441,0
1442,1
1443,1
1444,1
1445,1
1446,1
1447,0
1448,1
1449,1
1450,0
1451,0
1452,1
1453,0
1454,0
1455,0
1456,1
1457,1
1458,0
1459,0
1460,0
1461,0
1462,0
1463,1
1464,0
1465,0
1466,1
1467,0
1468,1
1469,1
1470,1
1471,1
1472,0
1473,1
1474,1
1475,1
1476,1
1477,1
1478,0
1479,0
1480,0
1481,1
1482,0
1483,1
1484,0
1485,1
1486,0
1487,1
1488,0
1489,0
1490,0
1491,0
1492,1
1493,1
1494,1
1495,0
1496,1
1497,1
1498,1
1499,0
1500,1
1501,1
1502,0
1503,0
1504,0
1505,0
1506,1
1507,1
1508,1
1509,1
1510,0
1511,0
1512,1
1513,1
1514,1
1515,0
1516,1
1517,1
1518,0
1519,1
1520,1
1521,0
1522,1
1523,1
1524,0
1525,1
1526,1
1527,1
1528,0
1529,1
1530,1
1531,1
1532,0
1533,1
1534,0
1535,1
1536,1
1537,1
1538,1
1539,0
1540,0
1541,1
1542,1
1543,0
1544,0
1545,0
1546,1
1547,1
1548,0
1549,1
1550,0
1551,0
1552,0
1553,1
1554,0
1555,0
1556,1
1557,0
1558,1
1559,0
1560,0
1561,0
1562,1
1563,0
1564,1
1565,0
1566,1
1567,0
1568,1
1569,1
1570,0
1571,0
1572,1
1573,1
1574,0
1575,1
1576,1
1577,1
1578,1
1579,0
1580,0
1581,1
1582,0
1583,0
1584,0
1585,1
1586,1
1587,0
1588,0
1589,1
1590,1
1591,0
1592,0
1593,0
1594,0
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,0
1602,0
1603,1
1604,0
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,1
1618,1
1619,1
1620,0
1621,0
1622,1
1623,1
1624,1
1625,1
1626,0
1627,0
1628,1
1629,1
1630,1
1631,0
1632,1
1633,0
1634,0
1635,0
1636,1
1637,1
1638,1
1639,1
1640,0
1641,0
1642,1
1643,0
1644,1
1645,1
1646,1
1647,1
1648,0
1649,1
1650,0
1651,0
1652,0
1653,1
1654,1
1655,0
1656,1
1657,0
1658,1
1659,0
1660,0
1661,0
1662,1
1663,0
1664,0
1665,0
1666,0
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,0
1674,1
1675,0
1676,1
1677,0
1678,1
1679,0
1680,1
1681,1
1682,1
1683,0
1684,0
1685,1
1686,0
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,0
1696,1
1697,1
1698,1
1699,0
1700,0
1701,1
1702,1
1703,0
1704,1
1705,1
1706,1
1707,0
1708,1
1709,1
1710,0
1711,1
1712,0
1713,1
1714,1
1715,0
1716,1
1717,0
1718,0
1719,0
1720,1
1721,0
1722,1
1723,0
1724,1
1725,1
1726,0
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,0
1735,1
1736,0
1737,1
1738,0
1739,0
1740,0
1741,1
1742,0
1743,0
1744,1
1745,1
1746,1
1747,1
1748,1
1749,0
1750,0
1751,1
1752,1
1753,1
1754,1
1755,1
1756,0
1757,0
1758,0
1759,1
1760,1
1761,0
1762,0
1763,0
1764,1
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,1
1772,1
1773,1
1774,0
1775,1
1776,1
1777,1
1778,1
1779,0
1780,0
1781,1
1782,1
1783,0
1784,0
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,1
1798,0
1799,0
1800,1
1801,1
1802,1
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,1
1810,0
1811,1
1812,1
1813,0
1814,1
1815,1
1816,1
1817,1
1818,1
1819,0
1820,1
1821,1
1822,1
1823,0
1824,0
1825,1
1826,1
1827,0
1828,0
1829,1
1830,1
1831,1
1832,0
1833,0
1834,1
1835,0
1836,0
1837,0
1838,1
1839,1
1840,1
1841,0
1842,0
1843,1
1844,0
1845,0
1846,1
1847,1
1848,0
1849,1
1850,1
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,0
1858,1
1859,0
1860,0
1861,1
1862,0
1863,1
1864,0
1865,1
1866,1
1867,0
1868,0
1869,0
1870,1
1871,0
1872,1
1873,1
1874,1
1875,0
1876,1
1877,0
1878,0
1879,1
1880,0
1881,1
1882,1
1883,1
1884,0
1885,0
1886,0
1887,1
1888,1
1889,0
1890,1
1891,1
1892,1
1893,0
1894,1
1895,1
1896,0
1897,1
1898,1
1899,1
1900,1
1901,0
1902,1
1903,1
1904,1
1905,0
1906,0
1907,0
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,1
1919,1
1920,1
1921,0
1922,1
1923,1
1924,1
1925,1
1926,1
1927,0
1928,0
1929,0
1930,0
1931,1
1932,1
1933,0
1934,0
1935,0
1936,1
1937,1
1938,1
1939,0
1940,1
1941,1
1942,0
1943,0
1944,0
1945,0
1946,1
1947,1
1948,0
1949,1
1950,0
1951,0
1952,1
1953,0
1954,1
1955,0
1956,1
1957,1
1958,0
1959,1
1960,1
1961,1
1962,0
1963,1
1964,1
1965,0
1966,1
1967,0
1968,1
1969,0
1970,1
1971,0
1972,1
1973,0
1974,0
1975,1
1976,0
1977,1
1978,1
1979,1
1980,0
1981,0
1982,1
1983,1
1984,0
1985,1
1986,0
1987,1
1988,1
1989,1
1990,0
1991,1
1992,1
1993,0
1994,1
1995,1
1996,1
1997,0
1998,0
1999,0
2000,0
2001,0
2002,1
2003,0
2004,0
2005,0
2006,1
2007,1
2008,0
2009,1
2010,1
2011,0
2012,0
2013,1
2014,1
2015,1
2016,1
2017,1
2018,1
2019,0
2020,1
2021,0
2022,0
2023,1
2024,0
2025,1
2026,0
2027,1
2028,1
2029,0
2030,1
2031,0
2032,1
2033,0
2034,1
2035,1
2036,1
2037,1
2038,0
2039,1
2040,0
2041,1
2042,0
2043,1
2044,1
2045,1
2046,0
2047,1
2048,0
2049,0
2050,0
2051,0
2052,0
2053,1
2054,1
2055,0
2056,0
2057,1
2058,1
2059,0
2060,0
2061,1
2062,1
2063,0
2064,0
2065,1
2066,0
2067,1
2068,1
2069,1
2070,1
2071,0
2072,0
2073,1
2074,0
2075,0
2076,0
2077,0
2078,1
2079,1
2080,0
2081,1
2082,0
2083,1
2084,1
2085,1
2086,0
2087,1
2088,0
2089,0
2090,1
2091,0
2092,0
2093,0
2094,1
2095,1
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,0
2103,1
2104,1
2105,1
2106,0
2107,0
2108,1
2109,1
2110,1
2111,1
2112,0
2113,1
2114,1
2115,0
2116,1
2117,1
2118,1
2119,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,0
2126,1
2127,0
2128,0
2129,0
2130,0
2131,0
2132,1
2133,0
2134,1
2135,1
2136,1
2137,0
2138,1
2139,1
2140,1
2141,0
2142,1
2143,0
2144,0
2145,1
2146,1
2147,0
2148,1
2149,0
2150,1
2151,0
2152,0
2153,0
2154,0
2155,0
2156,1
2157,0
2158,1
2159,0
2160,1
2161,1
2162,0
2163,0
2164,1
2165,1
2166,1
2167,0
2168,1
2169,1
2170,1
2171,1
2172,1
2173,0
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,0
2181,0
2182,0
2183,1
2184,1
2185,0
2186,0
2187,0
2188,0
2189,1
2190,0
2191,1
2192,1
2193,1
2194,1
2195,0
2196,1
2197,1
2198,1
2199,0
2200,0
2201,1
2202,1
2203,0
2204,0
2205,0
2206,0
2207,0
2208,1
2209,1
2210,0
2211,1
2212,1
2213,0
2214,1
2215,1
2216,1
2217,1
2218,0
2219,1
2220,1
2221,1
2222,1
2223,1
2224,0
2225,0
2226,1
2227,1
2228,1
2229,1
2230,1
2231,0
2232,1
2233,0
2234,0
2235,0
2236,1
2237,1
2238,1
2239,0
2240,1
2241,1
2242,0
2243,1
2244,0
2245,0
2246,1
2247,1
2248,1
2249,1
2250,1
2251,0
2252,0
2253,0
2254,1
2255,0
2256,1
2257,0
2258,0
2259,1
2260,1
2261,0
2262,1
2263,1
2264,1
2265,0
2266,0
2267,1
2268,0
2269,0
2270,1
2271,1
2272,0
2273,1
2274,0
2275,0
2276,0
2277,1
2278,1
2279,1
2280,1
2281,1
2282,0
2283,0
2284,1
2285,1
2286,1
2287,0
2288,1
2289,1
2290,1
2291,0
2292,0
2293,1
2294,0
2295,1
2296,1
2297,1
2298,1
2299,0
2300,1
2301,1
2302,1
2303,0
2304,1
2305,1
2306,1
2307,0
2308,1
2309,0
2310,1
2311,1
2312,0
2313,1
2314,0
2315,0
2316,0
2317,0
2318,1
2319,1
2320,1
2321,0
2322,0
2323,0
2324,1
2325,0
2326,0
2327,1
2328,0
2329,0
2330,0
2331,1
2332,1
2333,0
2334,1
2335,0
2336,0
2337,1
2338,0
2339,1
2340,0
2341,0
2342,1
2343,0
2344,1
2345,0
2346,0
2347,1
2348,1
2349,0
2350,1
2351,1
2352,1
2353,0
2354,0
2355,1
2356,1
2357,1
2358,1
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,1
2367,0
2368,0
2369,1
2370,1
2371,0
2372,0
2373,1
2374,1
2375,1
2376,1
2377,0
2378,0
2379,0
2380,0
2381,1
2382,0
2383,1
2384,0
2385,1
2386,0
2387,0
2388,1
2389,1
2390,1
2391,1
2392,1
2393,0
2394,0
2395,1
2396,1
2397,0
2398,0
2399,0
2400,1
2401,0
2402,1
2403,0
2404,1
2405,0
2406,1
2407,0
2408,0
2409,0
2410,0
2411,1
2412,0
2413,0
2414,1
2415,1
2416,1
2417,0
2418,0
2419,0
2420,0
2421,1
2422,1
2423,1
2424,0
2425,0
2426,0
2427,1
2428,1
2429,1
2430,1
2431,1
2432,0
2433,1
2434,0
2435,1
2436,0
2437,1
2438,1
2439,1
2440,1
2441,0
2442,1
2443,0
2444,1
2445,0
2446,1
2447,1
2448,1
2449,1
2450,1
2451,0
2452,1
2453,0
2454,1
2455,1
2456,0
2457,1
2458,1
2459,1
2460,1
2461,0
2462,1
2463,0
2464,1
2465,0
2466,1
2467,0
2468,1
2469,1
2470,1
2471,1
2472,1
2473,0
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,0
2486,0
2487,0
2488,1
2489,1
2490,1
2491,1
2492,0
2493,0
2494,1
2495,1
2496,0
2497,1
2498,0
2499,0
2500,1
2501,0
2502,1
2503,1
2504,1
2505,1
2506,0
2507,1
2508,1
2509,1
2510,0
2511,1
2512,1
2513,0
2514,1
2515,0
2516,0
2517,0
2518,1
2519,0
2520,1
2521,0
2522,1
2523,1
2524,1
2525,1
2526,0
2527,1
2528,0
2529,0
2530,0
2531,0
2532,1
2533,1
2534,0
2535,0
2536,0
2537,1
2538,0
2539,1
2540,0
2541,0
2542,0
2543,1
2544,0
2545,1
2546,1
2547,1
2548,1
2549,0
2550,0
2551,0
2552,1
2553,0
2554,0
2555,1
2556,1
2557,0
2558,0
2559,1
2560,1
2561,1
2562,1
2563,1
2564,0
2565,0
2566,1
2567,1
2568,0
2569,1
2570,0
2571,1
2572,0
2573,0
2574,0
2575,1
2576,0
2577,1
2578,1
2579,1
2580,0
2581,1
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,1
2589,0
2590,1
2591,0
2592,0
2593,1
2594,0
2595,1
2596,0
2597,0
2598,1
2599,1
2600,0
2601,0
2602,0
2603,1
2604,1
2605,0
2606,1
2607,0
2608,1
2609,1
2610,0
2611,1
2612,1
2613,0
2614,1
2615,1
2616,0
2617,1
2618,1
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,1
2627,0
2628,1
2629,1
2630,1
2631,0
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,0
2640,0
2641,1
2642,0
2643,0
2644,1
2645,0
2646,1
2647,0
2648,1
2649,1
2650,1
2651,1
2652,0
2653,0
2654,0
2655,0
2656,1
2657,1
2658,0
2659,0
2660,0
2661,1
2662,1
2663,1
2664,0
2665,0
2666,1
2667,1
2668,1
2669,0
2670,0
2671,1
2672,0
2673,1
2674,1
2675,1
2676,0
2677,1
2678,1
2679,1
2680,1
2681,1
2682,1
2683,0
2684,1
2685,1
2686,1
2687,1
2688,0
2689,1
2690,0
2691,1
2692,1
2693,0
2694,1
2695,0
2696,0
2697,1
2698,1
2699,0
2700,1
2701,1
2702,0
2703,0
2704,1
2705,0
2706,1
2707,0
2708,0
2709,0
2710,0
2711,1
2712,1
2713,1
2714,0
2715,0
2716,1
2717,0
2718,1
2719,0
2720,1
2721,1
2722,0
2723,0
2724,1
2725,1
2726,0
2727,1
2728,1
2729,0
2730,0
2731,0
2732,0
2733,0
2734,1
2735,0
2736,0
2737,1
2738,0
2739,1
2740,1
2741,0
2742,1
2743,1
2744,0
2745,1
2746,0
2747,1
2748,0
2749,0
2750,1
2751,1
2752,1
2753,0
2754,1
2755,1
2756,1
2757,1
2758,0
2759,1
2760,1
2761,1
2762,0
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,0
2781,1
2782,1
2783,0
2784,0
2785,0
2786,1
2787,1
2788,1
2789,1
2790,0
2791,1
2792,1
2793,0
2794,0
2795,1
2796,1
2797,0
2798,1
2799,1
2800,1
2801,1
2802,0
2803,1
2804,0
2805,1
2806,0
2807,0
2808,0
2809,1
2810,0
2811,1
2812,0
2813,1
2814,0
2815,0
2816,0
2817,1
2818,0
2819,1
2820,1
2821,1
2822,1
2823,0
2824,1
2825,1
2826,1
2827,1
2828,0
2829,1
2830,1
2831,0
2832,0
2833,1
2834,1
2835,1
2836,1
2837,1
2838,1
2839,1
2840,0
2841,1
2842,1
2843,1
2844,1
2845,1
2846,0
2847,0
2848,1
2849,0
2850,0
2851,0
2852,0
2853,0
2854,1
2855,1
2856,0
2857,1
2858,0
2859,1
2860,1
2861,1
2862,1
2863,0
2864,1
2865,1
2866,1
2867,1
2868,0
2869,0
2870,1
2871,1
2872,0
2873,0
2874,0
2875,0
2876,1
2877,1
2878,1
2879,1
2880,0
2881,0
2882,1
2883,0
2884,0
2885,1
2886,1
2887,0
2888,0
2889,1
2890,1
2891,1
2892,1
2893,0
2894,0
2895,1
2896,0
2897,0
2898,0
2899,1
2900,1
2901,0
2902,1
2903,0
2904,1
2905,1
2906,1
2907,0
2908,0
2909,0
2910,1
2911,1
2912,0
2913,0
2914,0
2915,0
2916,1
2917,0
2918,0
2919,1
2920,0
2921,0
2922,0
2923,0
2924,0
2925,1
2926,0
2927,1
2928,1
2929,0
2930,0
2931,1
2932,1
2933,0
2934,1
2935,0
2936,1
2937,0
2938,0
2939,1
2940,0
2941,0
2942,1
2943,1
2944,0
2945,0
2946,1
2947,0
2948,1
2949,0
2950,1
2951,1
2952,1
2953,0
2954,0
2955,1
2956,0
2957,0
2958,1
2959,1
2960,1
2961,1
2962,0
2963,0
2964,1
2965,1
2966,0
2967,0
2968,0
2969,1
2970,0
2971,0
2972,1
2973,1
2974,0
2975,1
2976,0
2977,1
2978,1
2979,0
2980,1
2981,0
2982,1
2983,1
2984,1
2985,0
2986,1
2987,0
2988,1
2989,1
2990,0
2991,0
2992,1
2993,0
2994,0
2995,1
2996,1
2997,1
2998,1
